Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,ArrTimeBlk,Flights,Distance,Day Average Temp,High Temp,Low Temp,Max Wind Speed,Precipitation,Sea Level Pressure
2016,9,12,1,2016-09-12,AA,ATL,"Atlanta, GA",Georgia,PHX,"Phoenix, AZ",Arizona,1159,-3.0,0.0,1100-1159,11.0,1200-1259,1.0,1587.0,,,,,,
2016,9,29,4,2016-09-29,DL,LAS,"Las Vegas, NV",Nevada,SLC,"Salt Lake City, UT",Utah,1859,-10.0,0.0,1800-1859,12.0,2100-2159,1.0,368.0,80.71,89.0,71.0,10.0,,27.87
2016,9,20,2,2016-09-20,UA,OGG,"Kahului, HI",Hawaii,SFO,"San Francisco, CA",California,2230,-14.0,0.0,2200-2259,8.0,0600-0659,1.0,2338.0,,,,,,
2016,9,11,7,2016-09-11,AA,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,2000,-7.0,0.0,2000-2059,27.0,2100-2159,1.0,612.0,,,,,,
2016,9,11,7,2016-09-11,DL,MEM,"Memphis, TN",Tennessee,ATL,"Atlanta, GA",Georgia,1436,-3.0,0.0,1400-1459,30.0,1700-1759,1.0,332.0,,,,,,
2016,9,7,3,2016-09-07,EV,ATL,"Atlanta, GA",Georgia,FAY,"Fayetteville, NC",North Carolina,1405,15.0,1.0,1400-1459,37.0,1500-1559,1.0,331.0,80.88,92.0,70.0,8.0,,29.15
2016,9,6,2,2016-09-06,EV,RIC,"Richmond, VA",Virginia,LGA,"New York, NY",New York,1040,-8.0,0.0,1000-1059,24.0,1100-1159,1.0,292.0,78.29,90.0,65.0,17.0,,29.95
2016,9,2,5,2016-09-02,NK,LAX,"Los Angeles, CA",California,OAK,"Oakland, CA",California,1913,34.0,1.0,1900-1959,11.0,2000-2059,1.0,337.0,,,,,,
2016,9,30,5,2016-09-30,EV,BOS,"Boston, MA",Massachusetts,RIC,"Richmond, VA",Virginia,1919,75.0,1.0,1900-1959,14.0,2100-2159,1.0,474.0,,,,,,
2016,9,28,3,2016-09-28,NK,OAK,"Oakland, CA",California,LAX,"Los Angeles, CA",California,1515,10.0,0.0,1500-1559,8.0,1600-1659,1.0,337.0,,,,,,
2016,9,23,5,2016-09-23,B6,JFK,"New York, NY",New York,LAX,"Los Angeles, CA",California,550,-5.0,0.0,0001-0559,18.0,0800-0859,1.0,2475.0,,,,,,
2016,9,19,1,2016-09-19,OO,SFO,"San Francisco, CA",California,SBA,"Santa Barbara, CA",California,2230,-6.0,0.0,2200-2259,17.0,2300-2359,1.0,262.0,69.5,85.0,62.0,18.0,,29.95
2016,9,6,2,2016-09-06,DL,ATL,"Atlanta, GA",Georgia,DCA,"Washington, DC",Virginia,1620,-1.0,0.0,1600-1659,12.0,1800-1859,1.0,547.0,,,,,,
2016,9,21,3,2016-09-21,WN,DAL,"Dallas, TX",Texas,MDW,"Chicago, IL",Illinois,610,-4.0,0.0,0600-0659,9.0,0800-0859,1.0,793.0,,,,,,
2016,9,1,4,2016-09-01,AA,CLT,"Charlotte, NC",North Carolina,BDL,"Hartford, CT",Connecticut,1425,1.0,0.0,1400-1459,24.0,1600-1659,1.0,644.0,77.06,94.0,70.0,23.0,,29.19
2016,9,30,5,2016-09-30,AA,AUS,"Austin, TX",Texas,CLT,"Charlotte, NC",North Carolina,1411,-6.0,0.0,1400-1459,11.0,1700-1759,1.0,1032.0,,,,,,
2016,9,15,4,2016-09-15,WN,LAS,"Las Vegas, NV",Nevada,TPA,"Tampa, FL",Florida,940,-4.0,0.0,0900-0959,15.0,1700-1759,1.0,1984.0,,,,,,
2016,9,7,3,2016-09-07,UA,BIL,"Billings, MT",Montana,DEN,"Denver, CO",Colorado,1359,-4.0,0.0,1300-1359,9.0,1500-1559,1.0,455.0,,,,,,
2016,9,11,7,2016-09-11,EV,LGA,"New York, NY",New York,CLE,"Cleveland, OH",Ohio,1559,-7.0,0.0,1500-1559,59.0,1700-1759,1.0,419.0,,,,,,
2016,9,29,4,2016-09-29,EV,DFW,"Dallas/Fort Worth, TX",Texas,AEX,"Alexandria, LA",Louisiana,2040,-6.0,0.0,2000-2059,32.0,2100-2159,1.0,285.0,70.0,79.0,62.0,16.0,,29.65
2016,9,30,5,2016-09-30,UA,SFO,"San Francisco, CA",California,BOS,"Boston, MA",Massachusetts,1530,7.0,0.0,1500-1559,13.0,0001-0559,1.0,2704.0,58.22,64.0,54.0,28.0,,30.14
2016,9,12,1,2016-09-12,EV,MSN,"Madison, WI",Wisconsin,EWR,"Newark, NJ",New Jersey,1130,-9.0,0.0,1100-1159,11.0,1400-1459,1.0,799.0,,,,,,
2016,9,20,2,2016-09-20,WN,MSY,"New Orleans, LA",Louisiana,SAT,"San Antonio, TX",Texas,1805,-10.0,0.0,1800-1859,9.0,1900-1959,1.0,494.0,87.21,94.0,81.0,10.0,,30.05
2016,9,12,1,2016-09-12,WN,LAS,"Las Vegas, NV",Nevada,BUR,"Burbank, CA",California,650,-2.0,0.0,0600-0659,14.0,0700-0759,1.0,223.0,86.46,96.0,79.0,20.0,,27.55
2016,9,16,5,2016-09-16,UA,EWR,"Newark, NJ",New Jersey,ORD,"Chicago, IL",Illinois,645,-1.0,0.0,0600-0659,20.0,0800-0859,1.0,719.0,,,,,,
2016,9,22,4,2016-09-22,DL,DTW,"Detroit, MI",Michigan,TPA,"Tampa, FL",Florida,1008,-3.0,0.0,1000-1059,9.0,1200-1259,1.0,983.0,74.54,86.0,65.0,13.0,,29.46
2016,9,29,4,2016-09-29,OO,SFO,"San Francisco, CA",California,BFL,"Bakersfield, CA",California,1128,103.0,1.0,1100-1159,31.0,1200-1259,1.0,238.0,57.32,62.0,54.0,28.0,,30.1
2016,9,7,3,2016-09-07,EV,DFW,"Dallas/Fort Worth, TX",Texas,SJT,"San Angelo, TX",Texas,855,-8.0,0.0,0800-0859,25.0,1000-1059,1.0,229.0,,,,,,
2016,9,9,5,2016-09-09,UA,DEN,"Denver, CO",Colorado,MEM,"Memphis, TN",Tennessee,2005,-8.0,0.0,2000-2059,12.0,2300-2359,1.0,872.0,,,,,,
2016,9,30,5,2016-09-30,AA,CLT,"Charlotte, NC",North Carolina,MCO,"Orlando, FL",Florida,1820,51.0,1.0,1800-1859,30.0,2000-2059,1.0,468.0,70.29,80.0,62.0,14.0,,29.24
2016,9,15,4,2016-09-15,EV,BHM,"Birmingham, AL",Alabama,ORD,"Chicago, IL",Illinois,1800,-7.0,0.0,1800-1859,16.0,2000-2059,1.0,584.0,,,,,,
2016,9,13,2,2016-09-13,DL,LAX,"Los Angeles, CA",California,SFO,"San Francisco, CA",California,1500,180.0,1.0,1500-1559,21.0,1600-1659,1.0,337.0,65.5,68.0,63.0,15.0,,29.88
2016,9,27,2,2016-09-27,WN,LAS,"Las Vegas, NV",Nevada,BNA,"Nashville, TN",Tennessee,1715,3.0,0.0,1700-1759,9.0,2200-2259,1.0,1587.0,,,,,,
2016,9,26,1,2016-09-26,WN,STL,"St. Louis, MO",Missouri,DCA,"Washington, DC",Virginia,1940,-8.0,0.0,1900-1959,7.0,2200-2259,1.0,719.0,,,,,,
2016,9,11,7,2016-09-11,AA,SEA,"Seattle, WA",Washington,DFW,"Dallas/Fort Worth, TX",Texas,830,-5.0,0.0,0800-0859,27.0,1400-1459,1.0,1660.0,,,,,,
2016,9,1,4,2016-09-01,OO,IDA,"Idaho Falls, ID",Idaho,DEN,"Denver, CO",Colorado,1730,16.0,1.0,1700-1759,14.0,1900-1959,1.0,458.0,,,,,,
2016,9,11,7,2016-09-11,AA,HNL,"Honolulu, HI",Hawaii,LAX,"Los Angeles, CA",California,1303,20.0,1.0,1300-1359,22.0,2100-2159,1.0,2556.0,,,,,,
2016,9,14,3,2016-09-14,WN,LAX,"Los Angeles, CA",California,TUS,"Tucson, AZ",Arizona,1055,0.0,0.0,1000-1059,8.0,1200-1259,1.0,451.0,,,,,,
2016,9,4,7,2016-09-04,NK,LAS,"Las Vegas, NV",Nevada,CLE,"Cleveland, OH",Ohio,945,-9.0,0.0,0900-0959,13.0,1600-1659,1.0,1824.0,84.25,92.0,75.0,18.0,,27.41
2016,9,16,5,2016-09-16,DL,ATL,"Atlanta, GA",Georgia,GSP,"Greer, SC",South Carolina,2120,-1.0,0.0,2100-2159,12.0,2200-2259,1.0,153.0,,,,,,
2016,9,28,3,2016-09-28,WN,LAS,"Las Vegas, NV",Nevada,DEN,"Denver, CO",Colorado,1710,-3.0,0.0,1700-1759,14.0,2000-2059,1.0,628.0,79.29,88.0,73.0,16.0,,27.77
2016,9,25,7,2016-09-25,WN,OMA,"Omaha, NE",Nebraska,LAS,"Las Vegas, NV",Nevada,930,-6.0,0.0,0900-0959,8.0,1000-1059,1.0,1099.0,,,,,,
2016,9,15,4,2016-09-15,AA,DFW,"Dallas/Fort Worth, TX",Texas,LAS,"Las Vegas, NV",Nevada,900,3.0,0.0,0900-0959,28.0,0900-0959,1.0,1055.0,,,,,,
2016,9,14,3,2016-09-14,AS,DCA,"Washington, DC",Virginia,SEA,"Seattle, WA",Washington,1855,12.0,0.0,1800-1859,19.0,2100-2159,1.0,2329.0,,,,,,
2016,9,1,4,2016-09-01,WN,EWR,"Newark, NJ",New Jersey,DEN,"Denver, CO",Colorado,605,0.0,0.0,0600-0659,21.0,0800-0859,1.0,1605.0,73.48,80.0,71.0,15.0,0.05,29.93
2016,9,3,6,2016-09-03,EV,IAH,"Houston, TX",Texas,LIT,"Little Rock, AR",Arkansas,1250,-2.0,0.0,1200-1259,14.0,1400-1459,1.0,374.0,,,,,,
2016,9,9,5,2016-09-09,EV,ORD,"Chicago, IL",Illinois,GRR,"Grand Rapids, MI",Michigan,1555,-1.0,0.0,1500-1559,20.0,1700-1759,1.0,137.0,72.76,80.0,64.0,14.0,,29.24
2016,9,2,5,2016-09-02,F9,DEN,"Denver, CO",Colorado,SFO,"San Francisco, CA",California,1850,38.0,1.0,1800-1859,10.0,2000-2059,1.0,967.0,,,,,,
2016,9,5,1,2016-09-05,AA,PHX,"Phoenix, AZ",Arizona,ORD,"Chicago, IL",Illinois,1344,37.0,1.0,1300-1359,18.0,1900-1959,1.0,1440.0,89.48,102.0,76.0,9.0,,28.54
2016,9,23,5,2016-09-23,UA,SAN,"San Diego, CA",California,DEN,"Denver, CO",Colorado,810,-3.0,0.0,0800-0859,17.0,1100-1159,1.0,853.0,,,,,,
2016,9,26,1,2016-09-26,WN,MCI,"Kansas City, MO",Missouri,DEN,"Denver, CO",Colorado,1620,3.0,0.0,1600-1659,11.0,1700-1759,1.0,533.0,,,,,,
2016,9,21,3,2016-09-21,UA,IAD,"Washington, DC",Virginia,SFO,"San Francisco, CA",California,2225,206.0,1.0,2200-2259,18.0,0001-0559,1.0,2419.0,,,,,,
2016,9,1,4,2016-09-01,DL,LGA,"New York, NY",New York,FLL,"Fort Lauderdale, FL",Florida,1145,-2.0,0.0,1100-1159,51.0,1500-1559,1.0,1076.0,75.57,79.0,73.0,14.0,0.03,29.92
2016,9,28,3,2016-09-28,F9,CLT,"Charlotte, NC",North Carolina,DEN,"Denver, CO",Colorado,630,-6.0,0.0,0600-0659,12.0,0800-0859,1.0,1337.0,,,,,,
2016,9,2,5,2016-09-02,AA,PHL,"Philadelphia, PA",Pennsylvania,LAX,"Los Angeles, CA",California,1605,17.0,1.0,1600-1659,48.0,1900-1959,1.0,2402.0,72.88,82.0,64.0,12.0,0.01,30.13
2016,9,13,2,2016-09-13,WN,MSY,"New Orleans, LA",Louisiana,TPA,"Tampa, FL",Florida,1705,8.0,0.0,1700-1759,8.0,1900-1959,1.0,488.0,83.96,91.0,79.0,14.0,0.19,30.02
2016,9,14,3,2016-09-14,NK,DTW,"Detroit, MI",Michigan,MCO,"Orlando, FL",Florida,1603,-15.0,0.0,1600-1659,14.0,1800-1859,1.0,957.0,,,,,,
2016,9,26,1,2016-09-26,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSY,"New Orleans, LA",Louisiana,1729,-6.0,0.0,1700-1759,11.0,1800-1859,1.0,447.0,67.54,72.0,64.0,20.0,0.12,29.54
2016,9,2,5,2016-09-02,EV,ORD,"Chicago, IL",Illinois,LAN,"Lansing, MI",Michigan,1029,-9.0,0.0,1000-1059,12.0,1200-1259,1.0,179.0,68.0,74.0,62.0,16.0,,29.57
2016,9,19,1,2016-09-19,AS,ANC,"Anchorage, AK",Alaska,SEA,"Seattle, WA",Washington,1850,18.0,1.0,1800-1859,12.0,2300-2359,1.0,1448.0,,,,,,
2016,9,27,2,2016-09-27,WN,BOS,"Boston, MA",Massachusetts,DEN,"Denver, CO",Colorado,2000,-3.0,0.0,2000-2059,24.0,2200-2259,1.0,1754.0,63.26,70.0,59.0,12.0,,30.01
2016,9,21,3,2016-09-21,DL,LGA,"New York, NY",New York,DTW,"Detroit, MI",Michigan,1235,10.0,0.0,1200-1259,15.0,1400-1459,1.0,502.0,,,,,,
2016,9,23,5,2016-09-23,OO,COS,"Colorado Springs, CO",Colorado,DEN,"Denver, CO",Colorado,1230,-10.0,0.0,1200-1259,15.0,1300-1359,1.0,73.0,,,,,,
2016,9,3,6,2016-09-03,UA,SEA,"Seattle, WA",Washington,IAD,"Washington, DC",Virginia,2305,9.0,0.0,2300-2359,15.0,0600-0659,1.0,2306.0,,,,,,
2016,9,6,2,2016-09-06,OO,BOI,"Boise, ID",Idaho,PDX,"Portland, OR",Oregon,600,-11.0,0.0,0600-0659,8.0,0600-0659,1.0,344.0,,,,,,
2016,9,5,1,2016-09-05,OO,HDN,"Hayden, CO",Colorado,DEN,"Denver, CO",Colorado,1245,-10.0,0.0,1200-1259,8.0,1300-1359,1.0,141.0,,,,,,
2016,9,15,4,2016-09-15,WN,ELP,"El Paso, TX",Texas,AUS,"Austin, TX",Texas,1655,40.0,1.0,1600-1659,14.0,1900-1959,1.0,528.0,,,,,,
2016,9,15,4,2016-09-15,AA,CLT,"Charlotte, NC",North Carolina,PWM,"Portland, ME",Maine,1809,-6.0,0.0,1800-1859,18.0,2000-2059,1.0,813.0,,,,,,
2016,9,12,1,2016-09-12,AA,ATL,"Atlanta, GA",Georgia,CLT,"Charlotte, NC",North Carolina,1225,-7.0,0.0,1200-1259,20.0,1300-1359,1.0,226.0,,,,,,
2016,9,14,3,2016-09-14,UA,SFO,"San Francisco, CA",California,ORD,"Chicago, IL",Illinois,1146,15.0,1.0,1100-1159,18.0,1700-1759,1.0,1846.0,63.92,73.0,57.0,20.0,,30.1
2016,9,6,2,2016-09-06,UA,LAX,"Los Angeles, CA",California,SFO,"San Francisco, CA",California,1840,-4.0,0.0,1800-1859,20.0,2000-2059,1.0,337.0,67.21,73.0,63.0,17.0,,29.73
2016,9,12,1,2016-09-12,VX,LAX,"Los Angeles, CA",California,SFO,"San Francisco, CA",California,1005,22.0,1.0,1000-1059,13.0,1100-1159,1.0,337.0,66.39,69.0,64.0,14.0,,29.85
2016,9,25,7,2016-09-25,AA,PBI,"West Palm Beach/Palm Beach, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,700,-4.0,0.0,0700-0759,12.0,0900-0959,1.0,1102.0,,,,,,
2016,9,28,3,2016-09-28,AA,JFK,"New York, NY",New York,LAX,"Los Angeles, CA",California,600,0.0,0.0,0600-0659,17.0,0900-0959,1.0,2475.0,,,,,,
2016,9,11,7,2016-09-11,AA,LAX,"Los Angeles, CA",California,PHL,"Philadelphia, PA",Pennsylvania,1355,3.0,0.0,1300-1359,22.0,2200-2259,1.0,2402.0,65.52,70.0,63.0,17.0,,29.95
2016,9,29,4,2016-09-29,AS,LAX,"Los Angeles, CA",California,SEA,"Seattle, WA",Washington,1940,-6.0,0.0,1900-1959,24.0,2200-2259,1.0,954.0,,,,,,
2016,9,3,6,2016-09-03,WN,PHL,"Philadelphia, PA",Pennsylvania,LAS,"Las Vegas, NV",Nevada,1555,11.0,0.0,1500-1559,21.0,1800-1859,1.0,2176.0,,,,,,
2016,9,14,3,2016-09-14,UA,BWI,"Baltimore, MD",Maryland,ORD,"Chicago, IL",Illinois,955,-3.0,0.0,0900-0959,10.0,1100-1159,1.0,622.0,78.08,93.0,63.0,12.0,,29.96
2016,9,11,7,2016-09-11,AS,OGG,"Kahului, HI",Hawaii,PDX,"Portland, OR",Oregon,1205,-8.0,0.0,1200-1259,6.0,2000-2059,1.0,2562.0,,,,,,
2016,9,6,2,2016-09-06,WN,MKE,"Milwaukee, WI",Wisconsin,LAX,"Los Angeles, CA",California,1410,7.0,0.0,1400-1459,9.0,1600-1659,1.0,1756.0,,,,,,
2016,9,9,5,2016-09-09,B6,JFK,"New York, NY",New York,PSE,"Ponce, PR",Puerto Rico,2359,1.0,0.0,2300-2359,15.0,0001-0559,1.0,1617.0,83.08,89.0,78.0,15.0,,29.98
2016,9,30,5,2016-09-30,UA,IAD,"Washington, DC",Virginia,DEN,"Denver, CO",Colorado,1240,16.0,1.0,1200-1259,16.0,1400-1459,1.0,1452.0,62.19,63.0,60.0,15.0,0.23,29.84
2016,9,16,5,2016-09-16,WN,MDW,"Chicago, IL",Illinois,SFO,"San Francisco, CA",California,1145,-2.0,0.0,1100-1159,8.0,1400-1459,1.0,1855.0,,,,,,
2016,9,2,5,2016-09-02,F9,DEN,"Denver, CO",Colorado,LGA,"New York, NY",New York,1605,-4.0,0.0,1600-1659,27.0,2200-2259,1.0,1620.0,,,,,,
2016,9,7,3,2016-09-07,AA,CLT,"Charlotte, NC",North Carolina,BDL,"Hartford, CT",Connecticut,1425,7.0,0.0,1400-1459,18.0,1600-1659,1.0,644.0,,,,,,
2016,9,14,3,2016-09-14,B6,BUF,"Buffalo, NY",New York,LAX,"Los Angeles, CA",California,1927,2.0,0.0,1900-1959,12.0,2100-2159,1.0,2217.0,,,,,,
2016,9,28,3,2016-09-28,AA,MIA,"Miami, FL",Florida,CLT,"Charlotte, NC",North Carolina,1709,19.0,1.0,1700-1759,15.0,1900-1959,1.0,650.0,,,,,,
2016,9,30,5,2016-09-30,B6,DCA,"Washington, DC",Virginia,BOS,"Boston, MA",Massachusetts,2056,5.0,0.0,2000-2059,11.0,2200-2259,1.0,399.0,64.27,66.0,62.0,21.0,0.29,30.15
2016,9,28,3,2016-09-28,WN,PDX,"Portland, OR",Oregon,DEN,"Denver, CO",Colorado,1555,-3.0,0.0,1500-1559,10.0,1900-1959,1.0,991.0,,,,,,
2016,9,5,1,2016-09-05,WN,PHX,"Phoenix, AZ",Arizona,SDF,"Louisville, KY",Kentucky,1010,0.0,0.0,1000-1059,19.0,1600-1659,1.0,1506.0,89.48,102.0,76.0,9.0,,28.54
2016,9,1,4,2016-09-01,UA,MCO,"Orlando, FL",Florida,DEN,"Denver, CO",Colorado,1205,-4.0,0.0,1200-1259,12.0,1400-1459,1.0,1546.0,,,,,,
2016,9,10,6,2016-09-10,DL,SAN,"San Diego, CA",California,MSP,"Minneapolis, MN",Minnesota,625,-4.0,0.0,0600-0659,21.0,1200-1259,1.0,1532.0,,,,,,
2016,9,17,6,2016-09-17,B6,JFK,"New York, NY",New York,ORD,"Chicago, IL",Illinois,622,-1.0,0.0,0600-0659,16.0,0700-0759,1.0,740.0,,,,,,
2016,9,23,5,2016-09-23,WN,ROC,"Rochester, NY",New York,BWI,"Baltimore, MD",Maryland,1735,2.0,0.0,1700-1759,12.0,1800-1859,1.0,277.0,,,,,,
2016,9,11,7,2016-09-11,AA,MSP,"Minneapolis, MN",Minnesota,DFW,"Dallas/Fort Worth, TX",Texas,1327,-6.0,0.0,1300-1359,16.0,1600-1659,1.0,852.0,68.22,79.0,58.0,22.0,,29.17
2016,9,20,2,2016-09-20,DL,CLT,"Charlotte, NC",North Carolina,ATL,"Atlanta, GA",Georgia,1047,-1.0,0.0,1000-1059,14.0,1100-1159,1.0,226.0,,,,,,
2016,9,3,6,2016-09-03,WN,MEM,"Memphis, TN",Tennessee,TPA,"Tampa, FL",Florida,700,-1.0,0.0,0700-0759,10.0,0900-0959,1.0,655.0,,,,,,
2016,9,24,6,2016-09-24,OO,DTW,"Detroit, MI",Michigan,BGM,"Binghamton, NY",New York,2017,-4.0,0.0,2000-2059,19.0,2100-2159,1.0,378.0,,,,,,
2016,9,8,4,2016-09-08,B6,BTV,"Burlington, VT",Vermont,JFK,"New York, NY",New York,545,-8.0,0.0,0001-0559,14.0,0700-0759,1.0,266.0,,,,,,
2016,9,28,3,2016-09-28,DL,CMH,"Columbus, OH",Ohio,ATL,"Atlanta, GA",Georgia,952,-2.0,0.0,0900-0959,15.0,1100-1159,1.0,447.0,,,,,,
2016,9,12,1,2016-09-12,AA,JAX,"Jacksonville, FL",Florida,CLT,"Charlotte, NC",North Carolina,1740,12.0,0.0,1700-1759,11.0,1900-1959,1.0,328.0,80.69,89.0,71.0,14.0,0.04,30.04
2016,9,2,5,2016-09-02,UA,SEA,"Seattle, WA",Washington,IAD,"Washington, DC",Virginia,1255,-4.0,0.0,1200-1259,13.0,2000-2059,1.0,2306.0,59.92,68.0,56.0,17.0,0.17,29.57
2016,9,4,7,2016-09-04,AA,CLT,"Charlotte, NC",North Carolina,BNA,"Nashville, TN",Tennessee,2225,-7.0,0.0,2200-2259,27.0,2200-2259,1.0,328.0,,,,,,
2016,9,13,2,2016-09-13,OO,BNA,"Nashville, TN",Tennessee,CVG,"Cincinnati, OH",Kentucky,1734,0.0,0.0,1700-1759,13.0,1900-1959,1.0,230.0,,,,,,
2016,9,26,1,2016-09-26,DL,ATL,"Atlanta, GA",Georgia,BDL,"Hartford, CT",Connecticut,1231,-1.0,0.0,1200-1259,14.0,1400-1459,1.0,859.0,78.92,88.0,71.0,10.0,,29.0
2016,9,14,3,2016-09-14,EV,ORD,"Chicago, IL",Illinois,GRR,"Grand Rapids, MI",Michigan,1555,-3.0,0.0,1500-1559,13.0,1700-1759,1.0,137.0,68.04,73.0,64.0,13.0,0.09,29.54
2016,9,5,1,2016-09-05,F9,MCO,"Orlando, FL",Florida,PHL,"Philadelphia, PA",Pennsylvania,835,-5.0,0.0,0800-0859,17.0,1100-1159,1.0,861.0,77.88,87.0,72.0,16.0,2.32,30.05
2016,9,16,5,2016-09-16,WN,BUR,"Burbank, CA",California,OAK,"Oakland, CA",California,1015,-1.0,0.0,1000-1059,11.0,1100-1159,1.0,325.0,,,,,,
2016,9,8,4,2016-09-08,OO,ORD,"Chicago, IL",Illinois,SBN,"South Bend, IN",Indiana,2050,-5.0,0.0,2000-2059,25.0,2200-2259,1.0,84.0,75.19,81.0,71.0,15.0,0.44,29.23
2016,9,10,6,2016-09-10,DL,ATL,"Atlanta, GA",Georgia,MCI,"Kansas City, MO",Missouri,1455,-2.0,0.0,1400-1459,13.0,1600-1659,1.0,692.0,81.33,90.0,71.0,8.0,,29.06
2016,9,4,7,2016-09-04,AA,IAH,"Houston, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,1955,14.0,0.0,1900-1959,16.0,2100-2159,1.0,224.0,,,,,,
2016,9,16,5,2016-09-16,DL,ATL,"Atlanta, GA",Georgia,PNS,"Pensacola, FL",Florida,2252,15.0,1.0,2200-2259,11.0,2300-2359,1.0,271.0,,,,,,
2016,9,24,6,2016-09-24,WN,JAX,"Jacksonville, FL",Florida,MDW,"Chicago, IL",Illinois,1055,-8.0,0.0,1000-1059,9.0,1200-1259,1.0,849.0,,,,,,
2016,9,16,5,2016-09-16,WN,BNA,"Nashville, TN",Tennessee,BWI,"Baltimore, MD",Maryland,1835,16.0,1.0,1800-1859,16.0,2100-2159,1.0,587.0,,,,,,
2016,9,11,7,2016-09-11,AA,STL,"St. Louis, MO",Missouri,PHX,"Phoenix, AZ",Arizona,1755,-4.0,0.0,1700-1759,26.0,1900-1959,1.0,1262.0,,,,,,
2016,9,25,7,2016-09-25,AA,DCA,"Washington, DC",Virginia,LGA,"New York, NY",New York,1300,0.0,0.0,1300-1359,19.0,1400-1459,1.0,214.0,,,,,,
2016,9,28,3,2016-09-28,WN,SAT,"San Antonio, TX",Texas,ATL,"Atlanta, GA",Georgia,600,-3.0,0.0,0600-0659,7.0,0900-0959,1.0,874.0,,,,,,
2016,9,5,1,2016-09-05,AS,SEA,"Seattle, WA",Washington,SNA,"Santa Ana, CA",California,935,-8.0,0.0,0900-0959,16.0,1200-1259,1.0,978.0,,,,,,
2016,9,18,7,2016-09-18,AS,SFO,"San Francisco, CA",California,SEA,"Seattle, WA",Washington,1310,-2.0,0.0,1300-1359,15.0,1500-1559,1.0,679.0,67.38,86.0,56.0,18.0,,29.98
2016,9,27,2,2016-09-27,WN,MSY,"New Orleans, LA",Louisiana,SAT,"San Antonio, TX",Texas,1805,-4.0,0.0,1800-1859,7.0,1900-1959,1.0,494.0,,,,,,
2016,9,26,1,2016-09-26,UA,LGA,"New York, NY",New York,IAH,"Houston, TX",Texas,1830,-6.0,0.0,1800-1859,21.0,2100-2159,1.0,1416.0,66.46,72.0,58.0,17.0,,30.18
2016,9,6,2,2016-09-06,AA,MIA,"Miami, FL",Florida,MSY,"New Orleans, LA",Louisiana,700,-7.0,0.0,0700-0759,14.0,0800-0859,1.0,675.0,,,,,,
2016,9,28,3,2016-09-28,EV,JAX,"Jacksonville, FL",Florida,EWR,"Newark, NJ",New Jersey,1825,15.0,1.0,1800-1859,25.0,2000-2059,1.0,820.0,78.45,88.0,69.0,13.0,,29.95
2016,9,19,1,2016-09-19,WN,SAN,"San Diego, CA",California,SJC,"San Jose, CA",California,1340,11.0,0.0,1300-1359,10.0,1500-1559,1.0,417.0,71.48,80.0,65.0,13.0,0.01,29.99
2016,9,29,4,2016-09-29,WN,OAK,"Oakland, CA",California,LAX,"Los Angeles, CA",California,955,1.0,0.0,0900-0959,15.0,1100-1159,1.0,337.0,,,,,,
2016,9,1,4,2016-09-01,AA,XNA,"Fayetteville, AR",Arkansas,DFW,"Dallas/Fort Worth, TX",Texas,855,-6.0,0.0,0800-0859,14.0,1000-1059,1.0,280.0,,,,,,
2016,9,11,7,2016-09-11,OO,BOI,"Boise, ID",Idaho,SEA,"Seattle, WA",Washington,1538,46.0,1.0,1500-1559,14.0,1600-1659,1.0,399.0,68.5,83.0,52.0,20.0,,27.04
2016,9,2,5,2016-09-02,F9,MCO,"Orlando, FL",Florida,IAD,"Washington, DC",Virginia,1550,81.0,1.0,1500-1559,23.0,1800-1859,1.0,758.0,,,,,,
2016,9,17,6,2016-09-17,AA,DFW,"Dallas/Fort Worth, TX",Texas,SAT,"San Antonio, TX",Texas,1753,-7.0,0.0,1700-1759,15.0,1800-1859,1.0,247.0,86.17,96.0,76.0,8.0,,29.38
2016,9,3,6,2016-09-03,AA,LAX,"Los Angeles, CA",California,IAD,"Washington, DC",Virginia,2230,-3.0,0.0,2200-2259,17.0,0600-0659,1.0,2288.0,,,,,,
2016,9,3,6,2016-09-03,OO,SLC,"Salt Lake City, UT",Utah,ABQ,"Albuquerque, NM",New Mexico,945,-10.0,0.0,0900-0959,12.0,1100-1159,1.0,493.0,74.04,86.0,62.0,16.0,,25.63
2016,9,15,4,2016-09-15,DL,ATL,"Atlanta, GA",Georgia,ORF,"Norfolk, VA",Virginia,2110,-3.0,0.0,2100-2159,11.0,2200-2259,1.0,516.0,82.42,92.0,72.0,12.0,,29.04
2016,9,8,4,2016-09-08,HA,OGG,"Kahului, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,1444,2.0,0.0,1400-1459,7.0,1500-1559,1.0,100.0,,,,,,
2016,9,26,1,2016-09-26,UA,HNL,"Honolulu, HI",Hawaii,LAX,"Los Angeles, CA",California,2045,1.0,0.0,2000-2059,21.0,0001-0559,1.0,2556.0,,,,,,
